task_name,feature_set,file_id,source_group_id,y_true,y_pred_experimental,y_proba_experimental,error_type,fold,split_method,model_type,review_note
origin_file_model,combined,phase7c1_collection_manifest_000056_ai_008_direct,phase7c1_collection_manifest_000056_008_direct,1,1,0.9991284134170904,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
origin_file_model,combined,phase7c1_collection_manifest_000076_human_010_clean,phase7c1_collection_manifest_000076_010,0,0,0.0044367223886889,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
origin_file_model,combined,phase7c1_collection_manifest_000096_ai_013_direct,phase7c1_collection_manifest_000096_013_direct,1,1,0.9991526996318572,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
origin_file_model,combined,phase7c1_collection_manifest_000100_human_013_clean,phase7c1_collection_manifest_000100_013,0,0,0.0035519953351487,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
origin_file_model,combined,phase7c1_collection_manifest_000116_human_015_clean,phase7c1_collection_manifest_000116_015,0,0,0.0006918390211968,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
origin_file_model,combined,phase7c1_collection_manifest_000156_human_020_clean,phase7c1_collection_manifest_000156_020,0,0,0.0007422233417657,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
origin_file_model,combined,phase7c1_collection_manifest_000160_ai_021_direct,phase7c1_collection_manifest_000160_021_direct,1,1,0.9973485022094531,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_001_direct,0,0,0.0024117315260115,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000012_human_002_clean,phase7c1_collection_manifest_000012_002,0,0,0.1277749747591843,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000024_ai_004_direct,phase7c1_collection_manifest_000024_004_direct,0,0,0.0021981315527768,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000031_human_004_replay_laptop_mobile,phase7c1_collection_manifest_000031_004_laptop_mobile,1,1,0.9383457405637096,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000043_ai_006_replay_laptop_mobile,phase7c1_collection_manifest_000043_006_laptop_mobile,1,1,0.9988913913004296,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000051_ai_007_replay_laptop_mobile,phase7c1_collection_manifest_000051_007_laptop_mobile,1,1,0.9998608706566888,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000063_human_008_replay_laptop_mobile,phase7c1_collection_manifest_000063_008_laptop_mobile,1,1,0.9819611265825522,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_010_direct,0,0,0.0045660724423151,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000083_ai_011_replay_laptop_mobile,phase7c1_collection_manifest_000083_011_laptop_mobile,1,1,0.9998479492334575,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000092_human_012_clean,phase7c1_collection_manifest_000092_012,0,0,0.0380430211915579,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000103_human_013_replay_laptop_mobile,phase7c1_collection_manifest_000103_013_laptop_mobile,1,1,0.9943557343387942,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000111_human_014_replay_laptop_mobile,phase7c1_collection_manifest_000111_014_laptop_mobile,1,1,0.9896675679151054,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000120_ai_016_direct,phase7c1_collection_manifest_000120_016_direct,0,0,0.001013186858056,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000132_human_017_clean,phase7c1_collection_manifest_000132_017,0,0,0.020263977666753,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000140_human_018_clean,phase7c1_collection_manifest_000140_018,0,0,0.007470790178106,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000151_human_019_replay_laptop_mobile,phase7c1_collection_manifest_000151_019_laptop_mobile,1,1,0.9173334681033471,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_021_laptop_mobile,1,1,0.9995595689941296,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000171_ai_022_replay_laptop_mobile,phase7c1_collection_manifest_000171_022_laptop_mobile,1,1,0.9984227397037166,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000180_human_023_clean,phase7c1_collection_manifest_000180_023,0,0,0.0001787023628686,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_001_laptop_mobile,1,1,0.9916796088740796,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000015_human_002_replay_laptop_mobile,phase7c1_collection_manifest_000015_002_laptop_mobile,1,1,0.9889007051628252,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000027_ai_004_replay_laptop_mobile,phase7c1_collection_manifest_000027_004_laptop_mobile,1,1,0.9823380444309692,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000032_ai_005_direct,phase7c1_collection_manifest_000032_005_direct,0,0,0.0009990118713885,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000048_ai_007_direct,phase7c1_collection_manifest_000048_007_direct,0,0,0.0029845375128053,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000052_human_007_clean,phase7c1_collection_manifest_000052_007,0,0,0.0006241703914151,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000060_human_008_clean,phase7c1_collection_manifest_000060_008,0,0,0.0006362725568966,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000076_human_010_clean,phase7c1_collection_manifest_000076_010,0,0,0.007411407314408,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000084_human_011_clean,phase7c1_collection_manifest_000084_011,0,0,0.0080840387540318,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000091_ai_012_replay_laptop_mobile,phase7c1_collection_manifest_000091_012_laptop_mobile,1,1,0.9971245167931508,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000104_ai_014_direct,phase7c1_collection_manifest_000104_014_direct,0,0,0.0031126424618203,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000115_ai_015_replay_laptop_mobile,phase7c1_collection_manifest_000115_015_laptop_mobile,1,1,0.9980293244250756,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000124_human_016_clean,phase7c1_collection_manifest_000124_016,0,0,0.0055158954727083,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000135_human_017_replay_laptop_mobile,phase7c1_collection_manifest_000135_017_laptop_mobile,1,1,0.9672575193477628,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000144_ai_019_direct,phase7c1_collection_manifest_000144_019_direct,0,0,0.0020879229876474,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000152_ai_020_direct,phase7c1_collection_manifest_000152_020_direct,0,0,0.001954750330413,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000164_human_021_clean,phase7c1_collection_manifest_000164_021,0,1,0.6070027905019693,false_positive,2,StratifiedGroupKFold,logistic_regression_l2,clean file predicted as replay evidence
replay_file_model,acoustic,phase7c1_collection_manifest_000179_ai_023_replay_laptop_mobile,phase7c1_collection_manifest_000179_023_laptop_mobile,1,1,0.9972574665154904,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000183_human_023_replay_laptop_mobile,phase7c1_collection_manifest_000183_023_laptop_mobile,1,1,0.9355588089082136,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_001,0,0,0.2649576024170463,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,experimental evidence model output
replay_file_model,acoustic,phase7c1_collection_manifest_000011_ai_002_replay_laptop_mobile,phase7c1_collection_manifest_000011_002_laptop_mobile,1,1,0.9940872251684306,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000028_human_004_clean,phase7c1_collection_manifest_000028_004,0,0,0.2598155159833641,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,experimental evidence model output
replay_file_model,acoustic,phase7c1_collection_manifest_000035_ai_005_replay_laptop_mobile,phase7c1_collection_manifest_000035_005_laptop_mobile,1,1,0.9891706070093708,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000040_ai_006_direct,phase7c1_collection_manifest_000040_006_direct,0,0,0.0012315687615993,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000055_human_007_replay_laptop_mobile,phase7c1_collection_manifest_000055_007_laptop_mobile,1,1,0.9917684435579815,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000064_ai_009_direct,phase7c1_collection_manifest_000064_009_direct,0,0,0.0003577188190167,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000075_ai_010_replay_laptop_mobile,phase7c1_collection_manifest_000075_010_laptop_mobile,1,1,0.9974589514064436,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000087_human_011_replay_laptop_mobile,phase7c1_collection_manifest_000087_011_laptop_mobile,1,1,0.9978324638911816,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000096_ai_013_direct,phase7c1_collection_manifest_000096_013_direct,0,0,0.0004292704287338,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000100_human_013_clean,phase7c1_collection_manifest_000100_013,0,0,0.0009268196817632,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000112_ai_015_direct,phase7c1_collection_manifest_000112_015_direct,0,0,0.0021339251626186,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000128_ai_017_direct,phase7c1_collection_manifest_000128_017_direct,0,0,0.0011962738399524,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000131_ai_017_replay_laptop_mobile,phase7c1_collection_manifest_000131_017_laptop_mobile,1,1,0.9960800297889364,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000148_human_019_clean,phase7c1_collection_manifest_000148_019,0,0,0.0015128617400429,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000159_human_020_replay_laptop_mobile,phase7c1_collection_manifest_000159_020_laptop_mobile,1,1,0.9601262207601972,true_positive,3,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000160_ai_021_direct,phase7c1_collection_manifest_000160_021_direct,0,0,0.0002156532045015,true_negative,3,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000172_human_022_clean,phase7c1_collection_manifest_000172_022,0,1,0.537846410422914,false_positive,3,StratifiedGroupKFold,logistic_regression_l2,clean file predicted as replay evidence
replay_file_model,acoustic,phase7c1_collection_manifest_000007_human_001_replay_laptop_mobile,phase7c1_collection_manifest_000007_001_laptop_mobile,1,1,0.9941177761803516,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000016_ai_003_direct,phase7c1_collection_manifest_000016_003_direct,0,0,0.0007428017786495,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000020_human_003_clean,phase7c1_collection_manifest_000020_003,0,0,0.0003950225790202,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000036_human_005_clean,phase7c1_collection_manifest_000036_005,0,0,0.0011513643837457,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000044_human_006_clean,phase7c1_collection_manifest_000044_006,0,0,0.0011239798815836,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000056_ai_008_direct,phase7c1_collection_manifest_000056_008_direct,0,0,0.00055817485459,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000067_ai_009_replay_laptop_mobile,phase7c1_collection_manifest_000067_009_laptop_mobile,1,1,0.9973608610049248,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000079_human_010_replay_laptop_mobile,phase7c1_collection_manifest_000079_010_laptop_mobile,1,1,0.9921166311961678,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000080_ai_011_direct,phase7c1_collection_manifest_000080_011_direct,0,0,0.0001228694350028,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000095_human_012_replay_laptop_mobile,phase7c1_collection_manifest_000095_012_laptop_mobile,1,1,0.9870567391542484,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000107_ai_014_replay_laptop_mobile,phase7c1_collection_manifest_000107_014_laptop_mobile,1,1,0.999862496085555,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000116_human_015_clean,phase7c1_collection_manifest_000116_015,0,0,0.0038994025949269,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000123_ai_016_replay_laptop_mobile,phase7c1_collection_manifest_000123_016_laptop_mobile,1,1,0.99799068233553,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000136_ai_018_direct,phase7c1_collection_manifest_000136_018_direct,0,0,0.0024107849779058,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000147_ai_019_replay_laptop_mobile,phase7c1_collection_manifest_000147_019_laptop_mobile,1,1,0.999125224773288,true_positive,4,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000156_human_020_clean,phase7c1_collection_manifest_000156_020,0,0,0.1527475496397119,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000168_ai_022_direct,phase7c1_collection_manifest_000168_022_direct,0,0,0.0026344770780925,true_negative,4,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000175_human_022_replay_laptop_mobile,phase7c1_collection_manifest_000175_022_laptop_mobile,1,0,0.0217203606514017,false_negative,4,StratifiedGroupKFold,logistic_regression_l2,replay file missed
replay_file_model,acoustic,phase7c1_collection_manifest_000008_ai_002_direct,phase7c1_collection_manifest_000008_002_direct,0,0,0.0021911482834168,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000019_ai_003_replay_laptop_mobile,phase7c1_collection_manifest_000019_003_laptop_mobile,1,1,0.9991103611145584,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000023_human_003_replay_laptop_mobile,phase7c1_collection_manifest_000023_003_laptop_mobile,1,1,0.9821685851338672,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000039_human_005_replay_laptop_mobile,phase7c1_collection_manifest_000039_005_laptop_mobile,1,1,0.981779454279292,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000047_human_006_replay_laptop_mobile,phase7c1_collection_manifest_000047_006_laptop_mobile,1,1,0.9797443918354534,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000059_ai_008_replay_laptop_mobile,phase7c1_collection_manifest_000059_008_laptop_mobile,1,1,0.9991735112064836,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000068_human_009_clean,phase7c1_collection_manifest_000068_009,0,0,0.0020217394094786,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000071_human_009_replay_laptop_mobile,phase7c1_collection_manifest_000071_009_laptop_mobile,1,1,0.9893015135255492,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000088_ai_012_direct,phase7c1_collection_manifest_000088_012_direct,0,0,0.0002092473706698,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000099_ai_013_replay_laptop_mobile,phase7c1_collection_manifest_000099_013_laptop_mobile,1,1,0.9981177582485335,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000108_human_014_clean,phase7c1_collection_manifest_000108_014,0,0,0.0046949487948568,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,acoustic,phase7c1_collection_manifest_000119_human_015_replay_laptop_mobile,phase7c1_collection_manifest_000119_015_laptop_mobile,1,1,0.9998202496830496,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000127_human_016_replay_laptop_mobile,phase7c1_collection_manifest_000127_016_laptop_mobile,1,1,0.9979033814130212,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000139_ai_018_replay_laptop_mobile,phase7c1_collection_manifest_000139_018_laptop_mobile,1,1,0.9982148846535598,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000143_human_018_replay_laptop_mobile,phase7c1_collection_manifest_000143_018_laptop_mobile,1,1,0.9892218734772408,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000155_ai_020_replay_laptop_mobile,phase7c1_collection_manifest_000155_020_laptop_mobile,1,1,0.99852544934053,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000167_human_021_replay_laptop_mobile,phase7c1_collection_manifest_000167_021_laptop_mobile,1,1,0.9940238694209912,true_positive,5,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,acoustic,phase7c1_collection_manifest_000176_ai_023_direct,phase7c1_collection_manifest_000176_023_direct,0,0,0.0047671148948558,true_negative,5,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_001_direct,0,0,0.0015293639312532,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000012_human_002_clean,phase7c1_collection_manifest_000012_002,0,0,0.067021627429609,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000024_ai_004_direct,phase7c1_collection_manifest_000024_004_direct,0,0,0.0006718970749556,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000031_human_004_replay_laptop_mobile,phase7c1_collection_manifest_000031_004_laptop_mobile,1,1,0.7778002842576657,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,experimental evidence model output
replay_file_model,ssl,phase7c1_collection_manifest_000043_ai_006_replay_laptop_mobile,phase7c1_collection_manifest_000043_006_laptop_mobile,1,1,0.999030263227712,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000051_ai_007_replay_laptop_mobile,phase7c1_collection_manifest_000051_007_laptop_mobile,1,1,0.996707802694265,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000063_human_008_replay_laptop_mobile,phase7c1_collection_manifest_000063_008_laptop_mobile,1,1,0.9986193784626424,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000072_ai_010_direct,phase7c1_collection_manifest_000072_010_direct,0,0,0.0017317003354658,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000083_ai_011_replay_laptop_mobile,phase7c1_collection_manifest_000083_011_laptop_mobile,1,1,0.99833657760226,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000092_human_012_clean,phase7c1_collection_manifest_000092_012,0,0,0.0055933540436024,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000103_human_013_replay_laptop_mobile,phase7c1_collection_manifest_000103_013_laptop_mobile,1,1,0.9990156510799127,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000111_human_014_replay_laptop_mobile,phase7c1_collection_manifest_000111_014_laptop_mobile,1,1,0.9888225862012394,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000120_ai_016_direct,phase7c1_collection_manifest_000120_016_direct,0,0,0.0121562890573306,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000132_human_017_clean,phase7c1_collection_manifest_000132_017,0,0,0.0082319758177097,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000140_human_018_clean,phase7c1_collection_manifest_000140_018,0,0,0.0164932100627088,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000151_human_019_replay_laptop_mobile,phase7c1_collection_manifest_000151_019_laptop_mobile,1,1,0.9694126154625644,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000163_ai_021_replay_laptop_mobile,phase7c1_collection_manifest_000163_021_laptop_mobile,1,1,0.9982416119180102,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000171_ai_022_replay_laptop_mobile,phase7c1_collection_manifest_000171_022_laptop_mobile,1,1,0.9860756202657208,true_positive,1,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000180_human_023_clean,phase7c1_collection_manifest_000180_023,0,0,0.015863945362743,true_negative,1,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_001_laptop_mobile,1,1,0.9960018716241,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000015_human_002_replay_laptop_mobile,phase7c1_collection_manifest_000015_002_laptop_mobile,1,1,0.984261173271756,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000027_ai_004_replay_laptop_mobile,phase7c1_collection_manifest_000027_004_laptop_mobile,1,1,0.9014958221985394,true_positive,2,StratifiedGroupKFold,logistic_regression_l2,correct high-confidence positive
replay_file_model,ssl,phase7c1_collection_manifest_000032_ai_005_direct,phase7c1_collection_manifest_000032_005_direct,0,0,0.0021557626902933,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
replay_file_model,ssl,phase7c1_collection_manifest_000048_ai_007_direct,phase7c1_collection_manifest_000048_007_direct,0,0,0.0079410440152636,true_negative,2,StratifiedGroupKFold,logistic_regression_l2,correct low-confidence output
